Date,Time,sk-nor-101-sip2.ad.ic.ac.uk_Device_1,sk-53pg-101-sip1.ad.ic.ac.uk_Device_2,sk-58pg-101-sip1.ad.ic.ac.uk_Device_3,sk-58pg-101-sip1.ad.ic.ac.uk_Device_2,sk-ec-101-sip1.ad.ic.ac.uk_Device_27,sk-est-102-sip1.ad.ic.ac.uk_Device_1,sk-ec-101-sip1.ad.ic.ac.uk_Device_66,sk-ec-101-sip1.ad.ic.ac.uk_Device_26,sk-ace-103-sip1.ad.ic.ac.uk_Device_1,sk-ace-103-sip1.ad.ic.ac.uk_Device_2,sk-she-101-sip2.ad.ic.ac.uk_Device_5,sk-sou-102-sip1.ad.ic.ac.uk_Device_1
20/01/01,16:30:00,0.0,0.0,0.1999999999998181,1.7000000000116415,0.0,0.0,1260.0,1080.0,0.0,0.0,0.0,4.0
20/01/01,17:00:00,0.0,0.0,0.19000000000050932,1.8999999999941792,0.0,0.0,1270.0,1080.0,0.0,0.0,0.0,3.0
20/01/01,17:30:00,0.0,0.0,0.1999999999998181,2.1000000000058208,0.0,0.0,1220.0,1040.0,0.0,0.0,0.0,4.0
20/01/01,18:00:00,0.0,0.0,0.18999999999959982,1.6999999999825377,0.0,0.0,1250.0,1070.0,0.0,0.0,0.0,4.0
20/01/01,18:30:00,0.0,0.0,0.2600000000002183,1.900000000023283,0.0,0.0,1210.0,1030.0,0.0,0.0,0.0,2.0
20/01/01,19:00:00,0.0,0.0,0.1999999999998181,2.099999999976717,0.0,0.0,1180.0,1010.0,0.0,0.0,0.0,1.0
20/01/01,19:30:00,0.0,0.0,0.19000000000050932,1.7000000000116415,0.0,0.0,1200.0,1020.0,0.0,0.0,0.0,1.0
20/01/01,20:00:00,0.0,0.0,0.21000000000003638,2.0,0.0,0.0,1160.0,990.0,0.0,0.0,0.0,1.0
20/01/01,20:30:00,0.0,0.0,0.25,1.8999999999941792,0.0,0.0,1160.0,990.0,0.0,0.0,0.0,0.0
20/01/01,21:00:00,0.0,0.0,0.18999999999959982,1.8000000000174623,0.0,0.0,1080.0,920.0,0.0,0.0,0.0,1.0
20/01/01,21:30:00,0.0,0.0,0.1999999999998181,2.3999999999941792,0.0,0.0,1220.0,1020.0,0.0,0.0,0.0,1.0
20/01/01,22:00:00,0.0,0.0,0.1999999999998181,1.7999999999883585,0.0,0.0,1020.0,890.0,0.0,0.0,0.0,1.0
20/01/01,22:30:00,0.0,0.0,0.19000000000050932,1.7000000000116415,0.0,0.0,1010.0,860.0,0.0,0.0,0.0,1.0
20/01/01,23:00:00,0.0,0.0,0.2600000000002183,2.0,0.0,0.0,1020.0,870.0,0.0,0.0,0.0,1.0
20/01/01,23:30:00,0.0,0.0,0.1999999999998181,1.7999999999883585,0.0,0.0,980.0,840.0,0.0,0.0,0.0,0.0
20/01/01,24:00:00,0.0,0.0,0.18999999999959982,2.0,0.0,0.0,960.0,840.0,0.0,0.0,0.0,1.0
20/01/02,00:30:00,0.0,0.0,0.21000000000003638,1.8999999999941792,0.0,0.0,990.0,820.0,0.0,0.0,0.0,1.0
20/01/02,01:00:00,0.0,0.0,0.25,1.900000000023283,0.0,0.0,950.0,820.0,0.0,0.0,0.0,0.0
20/01/02,01:30:00,0.0,0.0,0.19000000000050932,1.7999999999883585,0.0,0.0,960.0,820.0,0.0,0.0,0.0,0.0
20/01/02,02:00:00,0.0,0.0,0.1999999999998181,1.8999999999941792,0.0,0.0,960.0,820.0,0.0,0.0,0.0,0.0
20/01/02,02:30:00,0.0,0.0,0.18999999999959982,1.8999999999941792,0.0,0.0,980.0,820.0,0.0,0.0,0.0,1.0
20/01/02,03:00:00,0.0,0.0,0.19000000000050932,1.8000000000174623,0.0,0.0,950.0,830.0,0.0,0.0,0.0,0.0
20/01/02,03:30:00,0.0,0.0,0.26999999999952706,1.8999999999941792,0.0,0.0,960.0,820.0,0.0,0.0,0.0,0.0
20/01/02,04:00:00,0.0,0.0,0.19000000000050932,2.1000000000058208,0.0,0.0,990.0,840.0,0.0,0.0,0.0,1.0
20/01/02,04:30:00,0.0,0.0,0.18999999999959982,1.6999999999825377,0.0,0.0,990.0,850.0,0.0,0.0,0.0,0.0
20/01/02,05:00:00,0.0,0.0,0.22000000000025466,1.8000000000174623,0.0,0.0,1050.0,880.0,0.0,0.0,0.0,0.0
20/01/02,05:30:00,0.0,0.0,0.22999999999956344,2.1999999999825377,0.0,0.0,1110.0,970.0,0.0,0.0,0.0,0.0
20/01/02,06:00:00,0.0,0.0,0.2000000000007276,1.7000000000116415,0.0,0.0,1160.0,1000.0,0.0,0.0,0.0,1.0
20/01/02,06:30:00,0.0,0.0,0.1999999999998181,2.1000000000058208,0.0,0.0,1290.0,1100.0,0.0,0.0,0.0,5.0
20/01/02,07:00:00,0.0,0.0,0.18999999999959982,2.6000000000058208,0.0,0.0,1340.0,1150.0,0.0,0.0,0.0,4.0
20/01/02,07:30:00,0.0,0.0,0.21000000000003638,2.1999999999825377,0.0,0.0,1300.0,1140.0,0.0,0.0,0.0,3.0
20/01/02,08:00:00,0.0,0.0,0.25,2.1000000000058208,0.0,0.0,1350.0,1140.0,0.0,0.0,0.0,2.0
20/01/02,08:30:00,0.0,0.0,0.17000000000007276,2.0,0.0,0.0,1320.0,1130.0,0.0,0.0,0.0,1.0
20/01/02,09:00:00,0.0,0.0,0.19000000000050932,2.2000000000116415,0.0,0.0,1360.0,1180.0,0.0,0.0,0.0,1.0
20/01/02,09:30:00,0.0,0.0,0.21999999999934516,1.7999999999883585,0.0,0.0,1320.0,1130.0,0.0,0.0,0.0,0.0
20/01/02,10:00:00,0.0,0.0,0.23000000000047294,2.0,0.0,0.0,1280.0,1100.0,0.0,0.0,0.0,1.0
20/01/02,10:30:00,0.0,0.0,0.21999999999934516,2.8999999999941792,0.0,0.0,1320.0,1140.0,0.0,0.0,0.0,1.0
20/01/02,11:00:00,0.0,0.0,0.24000000000069122,2.3000000000174623,0.0,0.0,1310.0,1130.0,0.0,0.0,0.0,1.0
20/01/02,11:30:00,0.0,0.0,0.27999999999974534,2.099999999976717,0.0,0.0,1300.0,1130.0,0.0,0.0,0.0,0.0
20/01/02,12:00:00,0.0,0.0,0.1999999999998181,1.900000000023283,0.0,0.0,1290.0,1110.0,0.0,0.0,0.0,1.0
20/01/02,12:30:00,0.0,0.0,0.1999999999998181,2.2999999999883585,0.0,0.0,1300.0,1160.0,0.0,0.0,0.0,1.0
20/01/02,13:00:00,0.0,0.0,0.19000000000050932,1.7999999999883585,0.0,0.0,1300.0,1090.0,0.0,0.0,0.0,0.0
20/01/02,13:30:00,0.0,0.0,0.18999999999959982,2.0,0.0,0.0,1270.0,1100.0,0.0,0.0,0.0,1.0
20/01/02,14:00:00,0.0,0.0,0.2600000000002183,2.5,0.0,0.0,1310.0,1140.0,0.0,0.0,0.0,1.0
20/01/02,14:30:00,0.0,0.0,0.18999999999959982,1.900000000023283,0.0,0.0,1280.0,1110.0,0.0,0.0,0.0,1.0
20/01/02,15:00:00,0.0,0.0,0.19000000000050932,1.7999999999883585,0.0,0.0,1310.0,1140.0,0.0,0.0,0.0,0.0
20/01/02,15:30:00,0.0,0.0,0.18999999999959982,2.2999999999883585,0.0,0.0,1260.0,1090.0,0.0,0.0,0.0,1.0
20/01/02,16:00:00,0.0,0.0,0.21000000000003638,2.0,0.0,0.0,1270.0,1100.0,0.0,0.0,0.0,1.0
20/01/02,16:30:00,0.0,0.0,0.19000000000050932,1.7000000000116415,0.0,0.0,1310.0,1130.0,0.0,0.0,0.0,0.0
20/01/02,17:00:00,0.0,0.0,0.13000000000010914,1.7999999999883585,0.0,0.0,1270.0,1100.0,0.0,0.0,0.0,1.0
20/01/02,17:30:00,0.0,0.0,0.1499999999996362,2.0,0.0,0.0,1230.0,1070.0,0.0,0.0,0.0,1.0
20/01/02,18:00:00,0.0,0.0,0.18999999999959982,1.7000000000116415,0.0,0.0,1240.0,1070.0,0.0,0.0,0.0,1.0
20/01/02,18:30:00,0.0,0.0,0.28000000000065484,2.0,0.0,0.0,1210.0,1050.0,0.0,0.0,0.0,0.0
20/01/02,19:00:00,0.0,0.0,0.1499999999996362,1.7000000000116415,0.0,0.0,1210.0,1040.0,0.0,0.0,0.0,1.0
20/01/02,19:30:00,0.0,0.0,0.15999999999985448,2.0,0.0,0.0,1160.0,1010.0,0.0,0.0,0.0,1.0
20/01/02,20:00:00,0.0,0.0,0.1500000000005457,1.8999999999941792,0.0,0.0,1170.0,990.0,0.0,0.0,0.0,0.0
20/01/02,20:30:00,0.0,0.0,0.22999999999956344,1.7999999999883585,0.0,0.0,1120.0,990.0,0.0,0.0,0.0,1.0
20/01/02,21:00:00,0.0,0.0,0.23000000000047294,2.2000000000116415,0.0,0.0,1090.0,940.0,0.0,0.0,0.0,1.0
20/01/02,21:30:00,0.0,0.0,0.0999999999994543,1.2999999999883585,0.0,0.0,1010.0,880.0,0.0,0.0,0.0,0.0
20/01/02,22:00:00,0.0,0.0,0.13000000000010914,1.7000000000116415,0.0,0.0,1030.0,890.0,0.0,0.0,0.0,1.0
20/01/02,22:30:00,0.0,0.0,0.1999999999998181,1.8999999999941792,0.0,0.0,1040.0,900.0,0.0,0.0,0.0,1.0
20/01/02,23:00:00,0.0,0.0,0.2899999999999636,2.1000000000058208,0.0,0.0,1010.0,880.0,0.0,0.0,0.0,1.0
20/01/02,23:30:00,0.0,0.0,0.19000000000050932,1.6999999999825377,0.0,0.0,970.0,840.0,0.0,0.0,0.0,0.0
20/01/02,24:00:00,0.0,0.0,0.18999999999959982,1.900000000023283,0.0,0.0,960.0,820.0,0.0,0.0,0.0,1.0
20/01/03,00:30:00,0.0,0.0,0.19000000000050932,1.8999999999941792,0.0,0.0,960.0,840.0,0.0,0.0,0.0,0.0
20/01/03,01:00:00,0.0,0.0,0.21999999999934516,1.7999999999883585,0.0,0.0,910.0,790.0,0.0,0.0,0.0,0.0
20/01/03,01:30:00,0.0,0.0,0.22000000000025466,1.8000000000174623,0.0,0.0,940.0,820.0,0.0,0.0,0.0,1.0
20/01/03,02:00:00,0.0,0.0,0.1500000000005457,1.6999999999825377,0.0,0.0,900.0,780.0,0.0,0.0,0.0,0.0
20/01/03,02:30:00,0.0,0.0,0.1999999999998181,1.8999999999941792,0.0,0.0,920.0,810.0,0.0,0.0,0.0,0.0
20/01/03,03:00:00,0.0,0.0,0.21000000000003638,1.8000000000174623,0.0,0.0,950.0,810.0,0.0,0.0,0.0,1.0
20/01/03,03:30:00,0.0,0.0,0.22999999999956344,1.6999999999825377,0.0,0.0,920.0,800.0,0.0,0.0,0.0,0.0
20/01/03,04:00:00,0.0,0.0,0.1999999999998181,1.900000000023283,0.0,0.0,940.0,820.0,0.0,0.0,0.0,0.0
20/01/03,04:30:00,0.0,0.0,0.1500000000005457,1.7999999999883585,0.0,0.0,950.0,820.0,0.0,0.0,0.0,0.0
20/01/03,05:00:00,0.0,0.0,0.21000000000003638,1.7000000000116415,0.0,0.0,980.0,860.0,0.0,0.0,0.0,1.0
20/01/03,05:30:00,0.0,0.0,0.18999999999959982,1.8999999999941792,0.0,0.0,1040.0,890.0,0.0,0.0,0.0,0.0
20/01/03,06:00:00,0.0,0.0,0.23999999999978172,1.6999999999825377,0.0,0.0,1070.0,930.0,0.0,0.0,0.0,0.0
20/01/03,06:30:00,0.0,0.0,0.17000000000007276,2.400000000023283,0.0,0.0,1220.0,1060.0,0.0,0.0,0.0,3.0
20/01/03,07:00:00,0.0,0.0,0.18000000000029104,1.8999999999941792,0.0,0.0,1320.0,1140.0,0.0,0.0,0.0,4.0
20/01/03,07:30:00,0.0,0.0,0.21000000000003638,1.6000000000058208,0.0,0.0,1260.0,1070.0,0.0,0.0,0.0,0.0
20/01/03,08:00:00,0.0,0.0,0.22999999999956344,1.8999999999941792,0.0,0.0,1280.0,1130.0,0.0,0.0,0.0,1.0
20/01/03,08:30:00,0.0,0.0,0.3000000000001819,1.7999999999883585,0.0,0.0,1270.0,1100.0,0.0,0.0,0.0,1.0
20/01/03,09:00:00,0.0,0.0,0.2899999999999636,1.6000000000058208,0.0,0.0,1310.0,1130.0,0.0,0.0,0.0,0.0
20/01/03,09:30:00,0.0,0.0,0.28000000000065484,2.3999999999941792,0.0,0.0,1320.0,1150.0,0.0,0.0,0.0,1.0
20/01/03,10:00:00,0.0,0.0,0.17999999999938154,1.8999999999941792,0.0,0.0,1370.0,1180.0,0.0,0.0,0.0,1.0
20/01/03,10:30:00,0.0,0.0,0.22000000000025466,2.1000000000058208,0.0,0.0,1360.0,1180.0,0.0,0.0,0.0,1.0
20/01/03,11:00:00,0.0,0.0,0.11999999999989086,1.6000000000058208,0.0,0.0,1370.0,1190.0,0.0,0.0,0.0,1.0
20/01/03,11:30:00,0.0,0.0,0.11999999999989086,1.7999999999883585,0.0,0.0,1390.0,1200.0,0.0,0.0,0.0,0.0
20/01/03,12:00:00,0.0,0.0,0.1500000000005457,1.7000000000116415,0.0,0.0,1390.0,1200.0,0.0,0.0,0.0,1.0
20/01/03,12:30:00,0.0,0.0,0.21000000000003638,2.0,0.0,0.0,1380.0,1190.0,0.0,0.0,0.0,1.0
20/01/03,13:00:00,0.0,0.0,0.21999999999934516,1.8999999999941792,0.0,0.0,1400.0,1210.0,0.0,0.0,0.0,1.0
20/01/03,13:30:00,0.0,0.0,0.11999999999989086,1.6000000000058208,0.0,0.0,1350.0,1160.0,0.0,0.0,0.0,0.0
20/01/03,14:00:00,0.0,0.0,0.11000000000058208,1.6000000000058208,0.0,0.0,1420.0,1220.0,0.0,0.0,0.0,1.0
20/01/03,14:30:00,0.0,0.0,0.13999999999941792,1.6999999999825377,0.0,0.0,1340.0,1160.0,0.0,0.0,0.0,1.0
20/01/03,15:00:00,0.0,0.0,0.12000000000080036,1.900000000023283,0.0,0.0,1380.0,1180.0,0.0,0.0,0.0,1.0
20/01/03,15:30:00,0.0,0.0,0.0,1.5,0.0,0.0,1380.0,1190.0,0.0,0.0,0.0,0.0
20/01/03,16:00:00,0.0,0.0,0.0,1.5,0.0,0.0,1320.0,1130.0,0.0,0.0,0.0,1.0
20/01/03,16:30:00,0.0,0.0,0.0,1.599999999976717,0.0,0.0,1360.0,1170.0,0.0,0.0,0.0,1.0
20/01/03,17:00:00,0.0,0.0,0.0,1.5,0.0,0.0,1310.0,1120.0,0.0,0.0,0.0,1.0
20/01/03,17:30:00,0.0,0.0,0.0,1.5,0.0,0.0,1290.0,1100.0,0.0,0.0,0.0,1.0
20/01/03,18:00:00,0.0,0.0,0.0,1.900000000023283,0.0,0.0,1300.0,1110.0,0.0,0.0,0.0,0.0
20/01/03,18:30:00,0.0,0.0,0.0,1.599999999976717,0.0,0.0,1280.0,1100.0,0.0,0.0,0.0,1.0
20/01/03,19:00:00,0.0,0.0,0.0,1.5,0.0,0.0,1300.0,1110.0,0.0,0.0,0.0,1.0
20/01/03,19:30:00,0.0,0.0,0.0,1.5,0.0,0.0,1240.0,1060.0,0.0,0.0,0.0,1.0
20/01/03,20:00:00,0.0,0.0,0.0,1.7000000000116415,0.0,0.0,1250.0,1060.0,0.0,0.0,0.0,1.0
20/01/03,20:30:00,0.0,0.0,0.0,1.6000000000058208,0.0,0.0,1240.0,1060.0,0.0,0.0,0.0,0.0
20/01/03,21:00:00,0.0,0.0,0.0,1.5,0.0,0.0,1160.0,990.0,0.0,0.0,0.0,1.0
20/01/03,21:30:00,0.0,0.0,0.0,1.7999999999883585,0.0,0.0,1090.0,930.0,0.0,0.0,0.0,1.0
20/01/03,22:00:00,0.0,0.0,0.0,1.6000000000058208,0.0,0.0,1090.0,930.0,0.0,0.0,0.0,4.0
20/01/03,22:30:00,0.0,0.0,0.0,1.5,0.0,0.0,1090.0,930.0,0.0,0.0,0.0,4.0
20/01/03,23:00:00,0.0,0.0,0.0,1.7999999999883585,0.0,0.0,1130.0,970.0,0.0,0.0,0.0,3.0
20/01/03,23:30:00,0.0,0.0,0.0,1.6000000000058208,0.0,0.0,1050.0,890.0,0.0,0.0,0.0,2.0
20/01/03,24:00:00,0.0,0.0,0.0,1.5,0.0,0.0,1040.0,880.0,0.0,0.0,0.0,1.0
20/01/04,00:30:00,0.0,0.0,0.0,1.8000000000174623,0.0,0.0,1040.0,890.0,0.0,0.0,0.0,0.0
20/01/04,01:00:00,0.0,0.0,0.0,1.6999999999825377,0.0,0.0,1030.0,880.0,0.0,0.0,0.0,0.0
20/01/04,01:30:00,0.0,0.0,0.0,1.6000000000058208,0.0,0.0,1050.0,890.0,0.0,0.0,0.0,1.0
20/01/04,02:00:00,0.0,0.0,0.0,2.0,0.0,0.0,1040.0,890.0,0.0,0.0,0.0,0.0
20/01/04,02:30:00,0.0,0.0,0.0,1.7000000000116415,0.0,0.0,1050.0,890.0,0.0,0.0,0.0,0.0
20/01/04,03:00:00,0.0,0.0,0.0,1.5,0.0,0.0,1070.0,910.0,0.0,0.0,0.0,0.0
20/01/04,03:30:00,0.0,0.0,0.0,1.6999999999825377,0.0,0.0,1010.0,860.0,0.0,0.0,0.0,1.0
20/01/04,04:00:00,0.0,0.0,0.0,1.8999999999941792,0.0,0.0,1060.0,900.0,0.0,0.0,0.0,0.0
20/01/04,04:30:00,0.0,0.0,0.0,1.5,0.0,0.0,1020.0,870.0,0.0,0.0,0.0,0.0
20/01/04,05:00:00,0.0,0.0,0.0,1.6000000000058208,0.0,0.0,1040.0,890.0,0.0,0.0,0.0,0.0
20/01/04,05:30:00,0.0,0.0,0.0,2.1000000000058208,0.0,0.0,1060.0,890.0,0.0,0.0,0.0,1.0
20/01/04,06:00:00,0.0,0.0,0.0,1.2999999999883585,0.0,0.0,1050.0,890.0,0.0,0.0,0.0,0.0
20/01/04,06:30:00,0.0,0.0,0.0,1.5,0.0,0.0,1090.0,930.0,0.0,0.0,0.0,7.0
20/01/04,07:00:00,0.0,0.0,0.0,2.1000000000058208,0.0,0.0,1130.0,960.0,0.0,0.0,0.0,7.0
20/01/04,07:30:00,0.0,0.0,0.0,1.5,0.0,0.0,1180.0,1000.0,0.0,0.0,0.0,7.0
20/01/04,08:00:00,0.0,0.0,0.0,1.5,0.0,0.0,1130.0,960.0,0.0,0.0,0.0,4.0
20/01/04,08:30:00,0.0,0.0,0.0,2.0,0.0,0.0,1140.0,970.0,0.0,0.0,0.0,3.0
20/01/04,09:00:00,0.0,0.0,0.0,1.5,0.0,0.0,1170.0,1000.0,0.0,0.0,0.0,4.0
20/01/04,09:30:00,0.0,0.0,0.0,1.6000000000058208,0.0,0.0,1130.0,960.0,0.0,0.0,0.0,3.0
20/01/04,10:00:00,0.0,0.0,0.0,1.8999999999941792,0.0,0.0,1110.0,940.0,0.0,0.0,0.0,4.0
20/01/04,10:30:00,0.0,0.0,0.0,1.5,0.0,0.0,1160.0,990.0,0.0,0.0,0.0,4.0
20/01/04,11:00:00,0.0,0.0,0.0,1.6000000000058208,0.0,0.0,1110.0,950.0,0.0,0.0,0.0,3.0
20/01/04,11:30:00,0.0,0.0,0.0,2.0,0.0,0.0,1150.0,980.0,0.0,0.0,0.0,4.0
20/01/04,12:00:00,0.0,0.0,0.0,1.5,0.0,0.0,1130.0,960.0,0.0,0.0,0.0,4.0
20/01/04,12:30:00,0.0,0.0,0.0,1.3999999999941792,0.0,0.0,1110.0,930.0,0.0,0.0,0.0,3.0
20/01/04,13:00:00,0.0,0.0,0.0,1.8000000000174623,0.0,0.0,1100.0,960.0,0.0,0.0,0.0,4.0
20/01/04,13:30:00,0.0,0.0,0.0,1.6999999999825377,0.0,0.0,1110.0,940.0,0.0,0.0,0.0,3.0
20/01/04,14:00:00,0.0,0.0,0.0,1.3000000000174623,0.0,0.0,1120.0,960.0,0.0,0.0,0.0,4.0
20/01/04,14:30:00,0.0,0.0,0.0,1.5,0.0,0.0,1080.0,920.0,0.0,0.0,0.0,3.0
20/01/04,15:00:00,0.0,0.0,0.0,2.0,0.0,0.0,1080.0,940.0,0.0,0.0,0.0,4.0
20/01/04,15:30:00,0.0,0.0,0.0,1.2999999999883585,0.0,0.0,1120.0,940.0,0.0,0.0,0.0,3.0
20/01/04,16:00:00,0.0,0.0,0.0,1.5,0.0,0.0,1110.0,940.0,0.0,0.0,0.0,4.0
20/01/04,16:30:00,0.0,0.0,0.0,1.7000000000116415,0.0,0.0,1100.0,920.0,0.0,0.0,0.0,3.0
20/01/04,17:00:00,0.0,0.0,0.0,1.599999999976717,0.0,0.0,1130.0,980.0,0.0,0.0,0.0,1.0
20/01/04,17:30:00,0.0,0.0,0.0,1.5,0.0,0.0,1120.0,950.0,0.0,0.0,0.0,1.0
20/01/04,18:00:00,0.0,0.0,0.0,1.6000000000058208,0.0,0.0,1110.0,940.0,0.0,0.0,0.0,1.0
20/01/04,18:30:00,0.0,0.0,0.0,1.7000000000116415,0.0,0.0,1080.0,920.0,0.0,0.0,0.0,2.0
20/01/04,19:00:00,0.0,0.0,0.0,1.5,0.0,0.0,1080.0,940.0,0.0,0.0,0.0,5.0
20/01/04,19:30:00,0.0,0.0,0.0,1.6000000000058208,0.0,0.0,1120.0,930.0,0.0,0.0,0.0,4.0
20/01/04,20:00:00,0.0,0.0,0.0,1.7999999999883585,0.0,0.0,1090.0,930.0,0.0,0.0,0.0,4.0
20/01/04,20:30:00,0.0,0.0,0.0,1.6000000000058208,0.0,0.0,1120.0,950.0,0.0,0.0,0.0,3.0
20/01/04,21:00:00,0.0,0.0,0.0,1.8999999999941792,0.0,0.0,1100.0,930.0,0.0,0.0,0.0,4.0
20/01/04,21:30:00,0.0,0.0,0.0,1.5,0.0,0.0,1090.0,930.0,0.0,0.0,0.0,3.0
20/01/04,22:00:00,0.0,0.0,0.0,1.5,0.0,0.0,1110.0,940.0,0.0,0.0,0.0,4.0
20/01/04,22:30:00,0.0,0.0,0.0,1.7000000000116415,0.0,0.0,1100.0,940.0,0.0,0.0,0.0,4.0
20/01/04,23:00:00,0.0,0.0,0.0,1.5,0.0,0.0,1100.0,930.0,0.0,0.0,0.0,3.0
20/01/04,23:30:00,0.0,0.0,0.0,1.6999999999825377,0.0,0.0,1010.0,860.0,0.0,0.0,0.0,1.0
20/01/04,24:00:00,0.0,0.0,0.0,1.7000000000116415,0.0,0.0,1020.0,850.0,0.0,0.0,0.0,1.0
20/01/05,00:30:00,0.0,0.0,0.0,1.5,0.0,0.0,1030.0,890.0,0.0,0.0,0.0,0.0
